2.394699999999999918e+01	2.457235657038742715e+01
2.561100000000000065e+01	2.643326687048444867e+01
2.159400000000000119e+01	2.402922505807319098e+01
2.354500000000000171e+01	2.486790060935073399e+01
2.144699999999999918e+01	2.087188146335612515e+01
2.318599999999999994e+01	2.299626344057934446e+01
2.458199999999999719e+01	2.288582087610196680e+01
2.782900000000000063e+01	2.540592300447274354e+01
2.363199999999999790e+01	2.282947795672639657e+01
1.922599999999999909e+01	2.038455612270714923e+01
2.548900000000000077e+01	2.229383440380430415e+01
2.361199999999999832e+01	2.363894556400148872e+01
2.204699999999999704e+01	2.485997903310758517e+01
2.641499999999999915e+01	2.363358378099247759e+01
2.084600000000000009e+01	2.329510742844930249e+01
2.082600000000000051e+01	2.106101407141989412e+01
2.631500000000000128e+01	2.315840925228451752e+01
2.796599999999999753e+01	2.649860818100852811e+01
2.055699999999999861e+01	2.378769243682318191e+01
2.268499999999999872e+01	2.233351200029925465e+01
1.858500000000000085e+01	2.067977821289967366e+01
2.325199999999999889e+01	2.326073207488390793e+01
2.838599999999999923e+01	2.530887708034786243e+01
2.035399999999999920e+01	2.158615877176610454e+01
2.062400000000000233e+01	2.094847161212631192e+01
1.999800000000000111e+01	2.077670201047916265e+01
2.370499999999999829e+01	2.330045678172160351e+01
2.557499999999999929e+01	2.500434864016845893e+01
2.248699999999999832e+01	2.541193333738375060e+01
2.091800000000000281e+01	2.359138562721154386e+01
2.266499999999999915e+01	2.412887703435497500e+01
2.416800000000000281e+01	2.290230539551589928e+01
2.135699999999999932e+01	2.207450762115427167e+01
2.389699999999999847e+01	2.278605401836993494e+01
2.649399999999999977e+01	2.390191442892221829e+01
1.953500000000000014e+01	2.089173238319961712e+01
2.891099999999999781e+01	2.394419617665255373e+01
2.161100000000000065e+01	2.308740562286464382e+01
2.487300000000000111e+01	2.411631104974853912e+01
2.318900000000000006e+01	2.332779338739009845e+01
1.526299999999999990e+01	2.065850948749849891e+01
2.579400000000000048e+01	2.382663445472002905e+01
2.372800000000000153e+01	2.421550363322886312e+01
2.636699999999999733e+01	2.412286192207625390e+01
2.833300000000000196e+01	2.450919042191812025e+01
2.021300000000000097e+01	2.315133709081458946e+01
2.620800000000000196e+01	2.434082631256824314e+01
2.371300000000000097e+01	2.201152169079487564e+01
2.441300000000000026e+01	2.480777969915419945e+01
2.014199999999999946e+01	1.998842115065968272e+01
2.435599999999999810e+01	2.261109973337502410e+01
2.253800000000000026e+01	2.348165882278179240e+01
2.504500000000000171e+01	2.342758821982752337e+01
1.932600000000000051e+01	2.092698576186358039e+01
2.152100000000000080e+01	2.081169049628388024e+01
2.417199999999999704e+01	2.175310804841614498e+01
2.399199999999999733e+01	2.249603312800949695e+01
2.672199999999999775e+01	2.542140435557523404e+01
2.361800000000000210e+01	2.364721870005591597e+01
2.172500000000000142e+01	2.180057778161114967e+01
2.484099999999999753e+01	2.485532373899805592e+01
2.065800000000000125e+01	2.259951813643278840e+01
2.436800000000000210e+01	2.267318570596818361e+01
2.411599999999999966e+01	2.019013643589752860e+01
2.484400000000000119e+01	2.457157420599320830e+01
1.805300000000000082e+01	2.001984833268237907e+01
2.313800000000000168e+01	2.453543906241503691e+01
2.202300000000000324e+01	2.194260345116416033e+01
2.474800000000000111e+01	2.127571908669376555e+01
1.805900000000000105e+01	2.126482728973207159e+01
1.945100000000000051e+01	2.135065199174756501e+01
2.528699999999999903e+01	2.364797014520856777e+01
2.373300000000000054e+01	2.099997630033186624e+01
1.965500000000000114e+01	2.182622352019587098e+01
2.323600000000000065e+01	2.363031539022419025e+01
2.161199999999999832e+01	2.067811683135042955e+01
2.324500000000000099e+01	2.186326997584503573e+01
2.512300000000000111e+01	2.515910783472824264e+01
2.428099999999999881e+01	2.290242707237905861e+01
2.460699999999999932e+01	2.278429321041166489e+01
2.296599999999999753e+01	2.415473023023643862e+01
2.669300000000000139e+01	2.345382477637846108e+01
1.754200000000000159e+01	2.021463306722545994e+01
2.728699999999999903e+01	2.450701677011401713e+01
2.008299999999999841e+01	2.411412666692279672e+01
2.273300000000000054e+01	2.182652383070521651e+01
2.348300000000000054e+01	2.163834587712090851e+01
1.908500000000000085e+01	2.227257834020821647e+01
2.042299999999999827e+01	1.923413780930242112e+01
1.770299999999999940e+01	2.130088636169239180e+01
2.446400000000000219e+01	2.323618136206080109e+01
2.079500000000000171e+01	2.126697583744200415e+01
2.045499999999999829e+01	2.243513136826281951e+01
2.303099999999999881e+01	2.351322806057249792e+01
2.027299999999999969e+01	1.930437918568617306e+01
2.471800000000000352e+01	2.341315365157153394e+01
2.222199999999999775e+01	2.230756332987234458e+01
1.849399999999999977e+01	2.336420914323764109e+01
2.084800000000000253e+01	2.151127031945810586e+01
2.144599999999999795e+01	2.214864982225991241e+01
