2.394699999999999918e+01	2.457235657038797783e+01
2.561100000000000065e+01	2.643326687048504553e+01
2.159400000000000119e+01	2.402922505807412890e+01
2.354500000000000171e+01	2.486790060935180691e+01
2.144699999999999918e+01	2.087188146335670780e+01
2.318599999999999994e+01	2.299626344058012961e+01
2.458199999999999719e+01	2.288582087610302196e+01
2.782900000000000063e+01	2.540592300447358198e+01
2.363199999999999790e+01	2.282947795672705027e+01
1.922599999999999909e+01	2.038455612270777806e+01
2.548900000000000077e+01	2.229383440380485126e+01
2.361199999999999832e+01	2.363894556400231295e+01
2.204699999999999704e+01	2.485997903310857993e+01
2.641499999999999915e+01	2.363358378099304602e+01
2.084600000000000009e+01	2.329510742845028659e+01
2.082600000000000051e+01	2.106101407142066861e+01
2.631500000000000128e+01	2.315840925228503266e+01
2.796599999999999753e+01	2.649860818100888338e+01
2.055699999999999861e+01	2.378769243682406653e+01
2.268499999999999872e+01	2.233351200029989769e+01
1.858500000000000085e+01	2.067977821290023854e+01
2.325199999999999889e+01	2.326073207488506611e+01
2.838599999999999923e+01	2.530887708034868311e+01
2.035399999999999920e+01	2.158615877176691811e+01
2.062400000000000233e+01	2.094847161212699405e+01
1.999800000000000111e+01	2.077670201047978793e+01
2.370499999999999829e+01	2.330045678172248458e+01
2.557499999999999929e+01	2.500434864016950343e+01
2.248699999999999832e+01	2.541193333738442561e+01
2.091800000000000281e+01	2.359138562721251731e+01
2.266499999999999915e+01	2.412887703435573172e+01
2.416800000000000281e+01	2.290230539551639666e+01
2.135699999999999932e+01	2.207450762115443155e+01
2.389699999999999847e+01	2.278605401837095101e+01
2.649399999999999977e+01	2.390191442892258422e+01
1.953500000000000014e+01	2.089173238320018910e+01
2.891099999999999781e+01	2.394419617665331401e+01
2.161100000000000065e+01	2.308740562286557108e+01
2.487300000000000111e+01	2.411631104974917506e+01
2.318900000000000006e+01	2.332779338739064201e+01
1.526299999999999990e+01	2.065850948749928406e+01
2.579400000000000048e+01	2.382663445472070052e+01
2.372800000000000153e+01	2.421550363322964117e+01
2.636699999999999733e+01	2.412286192207658075e+01
