2.394699999999999918e+01	2.477937510690388834e+01
2.561100000000000065e+01	2.657601215544016426e+01
2.159400000000000119e+01	2.175345655979282711e+01
2.354500000000000171e+01	2.420604352729587561e+01
2.144699999999999918e+01	2.179001719907792278e+01
2.318599999999999994e+01	2.242901358605482898e+01
2.458199999999999719e+01	2.276181805129064628e+01
2.782900000000000063e+01	2.685360490186275939e+01
2.363199999999999790e+01	2.314423633416612347e+01
1.922599999999999909e+01	1.973385475929194044e+01
2.548900000000000077e+01	2.182325108476289444e+01
2.361199999999999832e+01	2.361556654779253606e+01
2.204699999999999704e+01	2.535740362960160255e+01
2.641499999999999915e+01	2.478779805869558217e+01
2.084600000000000009e+01	2.109812905896406576e+01
2.082600000000000051e+01	2.236196425895093398e+01
2.631500000000000128e+01	2.218285768080072273e+01
2.796599999999999753e+01	2.635454609640097701e+01
2.055699999999999861e+01	2.328482348717807682e+01
2.268499999999999872e+01	2.243321584075752639e+01
1.858500000000000085e+01	1.971472227130098176e+01
2.325199999999999889e+01	2.244566340806362703e+01
2.838599999999999923e+01	2.748845342747071996e+01
2.035399999999999920e+01	2.060651075998757165e+01
2.062400000000000233e+01	2.001438285577509291e+01
1.999800000000000111e+01	2.197006940640135397e+01
2.370499999999999829e+01	2.229711728803600934e+01
2.557499999999999929e+01	2.501684569761773957e+01
2.248699999999999832e+01	2.508426070113938877e+01
2.091800000000000281e+01	2.265838762327017974e+01
2.266499999999999915e+01	2.497579312787146932e+01
2.416800000000000281e+01	2.461362629474942665e+01
2.135699999999999932e+01	2.321171216099927292e+01
2.389699999999999847e+01	2.226998849289308424e+01
2.649399999999999977e+01	2.387452044216134439e+01
1.953500000000000014e+01	2.044827362080932076e+01
2.891099999999999781e+01	2.359014447652351976e+01
2.161100000000000065e+01	2.392010412671309538e+01
2.487300000000000111e+01	2.376819186343687917e+01
2.318900000000000006e+01	2.335608135323210277e+01
1.526299999999999990e+01	2.226500744078487770e+01
2.579400000000000048e+01	2.411551879593004699e+01
2.372800000000000153e+01	2.371130942488431259e+01
2.636699999999999733e+01	2.462687725487776902e+01
2.833300000000000196e+01	2.370290550351202441e+01
2.021300000000000097e+01	2.186364429996420355e+01
2.620800000000000196e+01	2.468618882614151389e+01
2.371300000000000097e+01	2.269742691243586918e+01
2.441300000000000026e+01	2.451752586344895946e+01
2.014199999999999946e+01	1.757146471107222396e+01
2.435599999999999810e+01	2.376424390301837875e+01
2.253800000000000026e+01	2.412001213193613935e+01
2.504500000000000171e+01	2.285965356370682855e+01
1.932600000000000051e+01	2.024225321444031778e+01
2.152100000000000080e+01	1.922581348313720540e+01
2.417199999999999704e+01	2.103539476690936993e+01
2.399199999999999733e+01	2.217060472302238239e+01
2.672199999999999775e+01	2.700415763933909474e+01
2.361800000000000210e+01	2.304829757024381109e+01
2.172500000000000142e+01	2.316281821600579960e+01
2.484099999999999753e+01	2.600553078524026063e+01
2.065800000000000125e+01	2.137094528957658923e+01
2.436800000000000210e+01	2.289364605231343575e+01
2.411599999999999966e+01	1.774166409286080182e+01
2.484400000000000119e+01	2.535880499006783850e+01
1.805300000000000082e+01	2.066425082802198432e+01
2.313800000000000168e+01	2.623977097216053167e+01
2.202300000000000324e+01	2.364915491371882439e+01
2.474800000000000111e+01	2.110366154917090142e+01
1.805900000000000105e+01	1.968673676442250198e+01
1.945100000000000051e+01	2.088009361040899137e+01
2.528699999999999903e+01	2.472466512532595218e+01
2.373300000000000054e+01	1.995774752156695797e+01
1.965500000000000114e+01	2.132194967011275466e+01
2.323600000000000065e+01	2.423344536283861217e+01
2.161199999999999832e+01	2.092937902598687572e+01
2.324500000000000099e+01	2.250726749189962206e+01
2.512300000000000111e+01	2.429328935838565684e+01
2.428099999999999881e+01	2.403271625251802135e+01
2.460699999999999932e+01	2.351885986584657928e+01
2.296599999999999753e+01	2.744743406235430072e+01
2.669300000000000139e+01	2.359444890708766351e+01
1.754200000000000159e+01	1.875043734046794341e+01
2.728699999999999903e+01	2.512276765368410025e+01
2.008299999999999841e+01	2.262104872103025954e+01
2.273300000000000054e+01	2.211366280300696729e+01
2.348300000000000054e+01	2.369651251612972587e+01
1.908500000000000085e+01	2.170370387050934369e+01
2.042299999999999827e+01	1.862911961000817485e+01
1.770299999999999940e+01	2.187060800099191127e+01
2.446400000000000219e+01	2.344313688827476838e+01
2.079500000000000171e+01	2.228293673996950020e+01
2.045499999999999829e+01	2.295643480946924342e+01
2.303099999999999881e+01	2.460282986298311769e+01
2.027299999999999969e+01	1.992180298305778408e+01
2.471800000000000352e+01	2.206800011842338094e+01
2.222199999999999775e+01	2.252881583557572043e+01
1.849399999999999977e+01	2.299168943698630585e+01
2.084800000000000253e+01	2.238461809598680574e+01
2.144599999999999795e+01	2.022182942572890951e+01
1.887800000000000011e+01	1.890067181809053309e+01
2.531099999999999994e+01	2.573637550997956325e+01
1.686899999999999977e+01	1.809373930375710415e+01
2.787000000000000099e+01	2.436175547752512927e+01
2.105300000000000082e+01	1.973152248565589062e+01
1.494900000000000162e+01	1.763917640364714501e+01
1.839099999999999824e+01	1.881693407600316092e+01
2.517900000000000205e+01	2.576993598981671241e+01
2.152699999999999747e+01	1.947106167745917205e+01
2.382600000000000051e+01	2.546498308686695466e+01
1.800400000000000134e+01	2.504989181324138059e+01
2.367300000000000182e+01	2.320977903096935790e+01
